id,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,release_date,vote_average,overview,poster_path,budget,runtime,revenue,production_companies
955,['John Woo'],Tom Cruise,Dougray Scott,Thandiwe Newton,"['Adventure', 'Action', 'Thriller']",Mission: Impossible II,2000-05-24,6.1,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",/1VMWLpk9VXyYcEZ8w3uUhp0OF1v.jpg,125000000,123,546388105,"['Paramount', 'Cruise/Wagner Productions']"
1636,['Harold Ramis'],Brendan Fraser,Elizabeth Hurley,Frances O'Connor,"['Fantasy', 'Comedy', 'Romance']",Bedazzled,2000-10-19,6.0,"Elliot Richardson, a suicidal techno geek, is given seven wishes to turn his life around when he meets a very seductive Satan. The catch: his soul. Some of his wishes include a 7 foot basketball star, a rock star, and a hamburger. But, as could be expected, the Devil puts her own little twist on each of his fantasies.",/9aIg9oKMetjfDUNH1jDJKiw2Qos.jpg,48000000,93,90383208,"['KirchMedia', 'Regency Enterprises', '20th Century Fox']"
10991,['Kunihiko Yuyama'],Rica Matsumoto,Ikue Otani,Yuji Ueda,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family']",Pokémon 3: The Movie,2000-07-08,6.5,"When Molly Hale's sadness of her father's disappearance gets to her, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mother, Ash along with Misty & Brock invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!",/g2C95ubS56O1ITXy1MgC69kAwF0.jpg,16000000,74,68411275,"['Nintendo', 'OLM', 'Pikachu Project 2001', 'Pikachu Project', 'Shoakuken', 'TV Tokyo']"
10637,['Boaz Yakin'],Denzel Washington,Will Patton,Wood Harris,['Drama'],Remember the Titans,2000-09-29,7.6,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.",/825ohvC4wZ3gCuncCaqkWeQnK8h.jpg,30000000,113,136706683,"['Jerry Bruckheimer Films', 'Run It Up Productions Inc.', 'Technical Black', 'Walt Disney Pictures']"
843,['Wong Kar-wai'],Tony Leung Chiu-wai,Maggie Cheung,Rebecca Pan,"['Drama', 'Romance']",In the Mood for Love,2000-09-29,8.1,Two neighbors become intimate after discovering that their spouses are having an affair with one another.,/iYypPT4bhqXfq1b6EnmxvRt6b2Y.jpg,150000,99,12854953,"['Block 2 Pictures', 'Orly Films', 'Jet Tone Films', 'Paradis Films', 'Fortissimo Films']"
808,"['Andrew Adamson', 'Vicky Jenson']",Mike Myers,Eddie Murphy,Cameron Diaz,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']",Shrek,2001-05-18,7.7,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",/jhTVNBVkdS4Wf6NXYA9kRKQU3YM.jpg,60000000,90,487853320,"['DreamWorks Pictures', 'Pacific Data Images', 'DreamWorks Animation']"
671,['Chris Columbus'],Daniel Radcliffe,Rupert Grint,Emma Watson,"['Adventure', 'Fantasy']",Harry Potter and the Philosopher's Stone,2001-11-16,7.9,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,125000000,152,976475550,"['Warner Bros. Pictures', 'Heyday Films', '1492 Pictures']"
585,['Pete Docter'],John Goodman,Billy Crystal,Mary Gibbs,"['Animation', 'Comedy', 'Family']","Monsters, Inc.",2001-11-01,7.8,"James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.",/sgheSKxZkttIe8ONsf2sWXPgip3.jpg,115000000,92,579707738,['Pixar']
120,['Peter Jackson'],Elijah Wood,Ian McKellen,Viggo Mortensen,"['Adventure', 'Fantasy', 'Action']",The Lord of the Rings: The Fellowship of the Ring,2001-12-18,8.4,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,93000000,179,871368364,"['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']"
129,['Hayao Miyazaki'],Rumi Hiiragi,Miyu Irino,Mari Natsuki,"['Animation', 'Family', 'Fantasy']",Spirited Away,2001-07-20,8.5,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,19000000,125,274925095,['Studio Ghibli']
4248,['Keenen Ivory Wayans'],Anna Faris,Regina Hall,Shawn Wayans,['Comedy'],Scary Movie 2,2001-07-04,5.8,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",/7Eb1JWK0Cb0rbfsYjwfc9g0PbQH.jpg,45000000,83,141220678,"['Brad Grey Pictures', 'Gold/Miller Productions', 'Wayans Bros. Entertainment', 'Dimension Films']"
1734,['Stephen Sommers'],Brendan Fraser,Rachel Weisz,John Hannah,"['Adventure', 'Action', 'Fantasy']",The Mummy Returns,2001-05-04,6.3,"Rick and Evelyn O’Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion King’s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, Alex, to gain control of Anubis’s otherworldly army.",/kdJsW7hcy1lrj7tdMPycTAQPAiR.jpg,98000000,130,443280904,"['Universal Pictures', 'Alphaville Films']"
8922,['Victor Salva'],Gina Philips,Justin Long,Jonathan Breck,"['Horror', 'Thriller']",Jeepers Creepers,2001-07-01,6.4,A brother and sister driving home through an isolated countryside from college encounter a flesh-eating creature in the midst of its ritualistic eating spree.,/g410Y1U1ELbmJG14Zru3UAimm1G.jpg,10000000,90,59217789,"['United Artists', 'American Zoetrope', 'Cinerenta Medienbeteiligungs KG', 'Cinerenta-Cinebeta', 'VCL Communications']"
676,['Michael Bay'],Ben Affleck,Kate Beckinsale,Josh Hartnett,"['Action', 'War', 'History', 'Romance', 'Drama']",Pearl Harbor,2001-05-21,6.9,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",/y8A0Cvp8WQmZ3bjbnsL53lY0dsC.jpg,140000000,183,449220945,"['Jerry Bruckheimer Films', 'Touchstone Pictures']"
766680,['Rodrigo Bellott'],Rob Finne,Elisha Burkhart,Uriyoan Carlos Ramos,['Comedy'],Sexo,2001-08-21,5.2,This film skewers the audience's prejudices when the subtitles abandon their usual chore of translating what is said and start talking directly to the audience.,/thzaTeq3H68VrDUgEO9SKpDEQX2.jpg,0,10,0,['Frameline']
2034,['Antoine Fuqua'],Denzel Washington,Ethan Hawke,Scott Glenn,"['Action', 'Crime', 'Drama']",Training Day,2001-10-05,7.5,"On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",/bUeiwBQdupBLQthMCHKV7zv56uv.jpg,45000000,122,104876233,"['WV Films II', 'Village Roadshow Pictures', 'NPV Entertainment', 'Outlaw Productions', 'Warner Bros. Pictures']"
5175,['Brett Ratner'],Jackie Chan,Chris Tucker,John Lone,"['Action', 'Comedy', 'Crime']",Rush Hour 2,2001-08-03,6.7,"It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.",/aBQf2vMiCINeVC9v6BGVYKXurTh.jpg,90000000,90,347325802,['New Line Cinema']
9378,['Steve Beck'],Tony Shalhoub,Embeth Davidtz,Matthew Lillard,"['Horror', 'Thriller']",Thir13en Ghosts,2001-10-26,6.2,"Arthur and his two children, Kathy and Bobby, inherit his Uncle Cyrus's estate: a glass house that serves as a prison to 12 ghosts. When the family, accompanied by Bobby's Nanny and an attorney, enter the house they find themselves trapped inside an evil machine ""designed by the devil and powered by the dead"" to open the Eye of Hell. Aided by Dennis, a ghost hunter, and his rival Kalina, a ghost rights activist out to set the ghosts free, the group must do what they can to get out of the house alive.",/6yrrddjIjx0ElCRZp5pTZeqrj3k.jpg,42000000,91,68467960,"['Dark Castle Entertainment', '13 Ghosts Productions Canada Inc.', 'Columbia Pictures']"
2770,['J.B. Rogers'],Jason Biggs,Thomas Ian Nicholas,Chris Klein,"['Comedy', 'Romance']",American Pie 2,2001-08-10,6.2,"After a year apart - attending different schools, meeting different people - the guys rent a beach house and vow to make this the best summer ever. As it turns out, whether that will happen or not has a lot to do with the girls. Between the wild parties, outrageous revelations and yes, a trip to band camp, they discover that times change and people change, but in the end, it's all about sticking together.",/854ZZxXdeabAs90mrV72NqShJqR.jpg,30000000,108,287553595,"['Universal Pictures', 'Liveplanet', 'Zide-Perry Productions']"
855,['Ridley Scott'],Josh Hartnett,Ewan McGregor,Eric Bana,"['Action', 'History', 'War']",Black Hawk Down,2001-12-28,7.4,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.",/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg,92000000,145,172989651,"['Jerry Bruckheimer Films', 'Revolution Studios', 'Scott Free Productions']"
8835,['Robert Luketic'],Reese Witherspoon,Luke Wilson,Matthew Davis,"['Comedy', 'Romance']",Legally Blonde,2001-07-13,6.7,"Elle Woods, a fashionable sorority queen, is dumped by her boyfriend. She decides to follow him to law school, but while there, she figures out that there is more to herself than just looks.",/4ABNnmkVpzplrEVQWt1piITT0Ey.jpg,18000000,96,141774679,"['Marc Platt Productions', 'Metro-Goldwyn-Mayer']"
11770,['Stephen Chow'],Stephen Chow,Zhao Wei,Ng Man-tat,"['Action', 'Comedy']",Shaolin Soccer,2001-07-05,7.1,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,/sgwSO17NdjvMtNAvGx7Z0cEsaTY.jpg,10000005,113,42776760,"['Star Overseas', 'Universe Entertainment']"
141,['Richard Kelly'],Jake Gyllenhaal,Jena Malone,James Duval,"['Fantasy', 'Drama', 'Mystery']",Donnie Darko,2001-10-24,7.8,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",/fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg,6000000,114,7500000,"['Flower Films', 'Gaylord Films', 'Adam Fields Productions', 'Pandora Cinema']"
10054,['Robert Rodriguez'],Alexa PenaVega,Daryl Sabara,Antonio Banderas,"['Action', 'Comedy', 'Family', 'Adventure']",Spy Kids,2001-03-18,5.8,"Carmen and Juni think their parents are boring. Little do they know that in their day, Gregorio and Ingrid Cortez were the top secret agents from their respective countries. They gave up that life to raise their children. Now, the disappearances of several of their old colleagues forces the Cortez' return from retirement. What they didn't count on was Carmen and Juni joining the ""family business.""",/urb5Wf4yffJQ2KwAuSPxCbOM8HA.jpg,35000000,88,147934180,"['Troublemaker Studios', 'Dimension Films', 'Miramax']"
15167,['Owen Hurley'],Kelly Sheridan,Kirby Morrow,Tim Curry,"['Animation', 'Family']",Barbie in the Nutcracker,2001-09-30,6.8,"""Barbie"" stars as Clara in this animated retelling of the classic Christmas ballet, complete with Tchaikovsky soundtrack and ballet choreography.",/eIkXJggVmzN4MyPgJ2kDjOy9lmQ.jpg,0,76,0,"['Rainmaker Studios', 'Mattel']"
672,['Chris Columbus'],Daniel Radcliffe,Rupert Grint,Emma Watson,"['Adventure', 'Fantasy']",Harry Potter and the Chamber of Secrets,2002-11-13,7.7,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,100000000,161,876688482,"['Warner Bros. Pictures', 'Heyday Films', '1492 Pictures']"
425,['Chris Wedge'],Ray Romano,John Leguizamo,Denis Leary,"['Animation', 'Comedy', 'Family', 'Adventure']",Ice Age,2002-03-10,7.3,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg,59000000,81,383257136,"['20th Century Fox', 'Blue Sky Studios', '20th Century Fox Animation']"
121,['Peter Jackson'],Viggo Mortensen,Elijah Wood,Sean Astin,"['Adventure', 'Fantasy', 'Action']",The Lord of the Rings: The Two Towers,2002-12-18,8.4,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,79000000,179,926287400,"['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']"
557,['Sam Raimi'],Tobey Maguire,Willem Dafoe,Kirsten Dunst,"['Fantasy', 'Action']",Spider-Man,2002-05-01,7.3,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,139000000,121,821708551,"['Marvel Enterprises', 'Laura Ziskin Productions']"
640,['Steven Spielberg'],Leonardo DiCaprio,Tom Hanks,Christopher Walken,"['Drama', 'Crime']",Catch Me If You Can,2002-12-16,8.0,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",/sdYgEkKCDPWNU6KnoL4qd8xZ4w7.jpg,52000000,141,352114312,"['Parkes/MacDonald Productions', 'Kemp Company', 'Splendid Pictures']"
